,$schema,id,type,namespace,title,comment,timestamp,user,bot,minor,patrolled,server_url,server_name,server_script_path,wiki,parsedcomment,meta_domain,meta_uri,meta_request_id,meta_stream,meta_topic,meta_dt,meta_partition,meta_offset,meta_id,length_old,length_new,revision_old,revision_new
0,/mediawiki/recentchange/1.0.0,236480188,edit,0,Relaciones España-Georgia,,1611249084,Terlines,FALSE,FALSE,,https://es.wikipedia.org,es.wikipedia.org,/w,eswiki,,es.wikipedia.org,https://es.wikipedia.org/wiki/Relaciones_Espa%C3%B1a-Georgia,YAm1vApAEJsAAT0rMvAAAADF,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:24Z,0,2887301951,924add11-6190-4a52-ae31-91b870fb28fe,5335,5617,121431578,132582755
0,/mediawiki/recentchange/1.0.0,1389063156,edit,0,Q7080076,/* wbsetclaim-create:2||1 */ [[Property:P214]]: 184494517,1611249087,BerwaldBis,FALSE,FALSE,TRUE,https://www.wikidata.org,www.wikidata.org,/w,wikidatawiki,"‎<span dir=""auto""><span class=""autocomment"">Affirmation créée : </span></span> <a href=""/wiki/Property:P214"" title=""Property:P214"">Property:P214</a>: 184494517",www.wikidata.org,https://www.wikidata.org/wiki/Q7080076,YAm1vgpAAEoAAC3xBjUAAABD,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:27Z,0,2887301952,8a29d677-87fb-49bb-8092-b7dc885a9c00,7645,7992,1345600713,1345601932
0,/mediawiki/recentchange/1.0.0,1389063154,edit,0,Q37914733,"/* wbsetdescription-add:1|bn */ রাশিয়ার একটি দ্বীপ, [[:toollabs:quickstatements/#/batch/48173|batch #48173]]",1611249087,Tahmid02016,FALSE,FALSE,TRUE,https://www.wikidata.org,www.wikidata.org,/w,wikidatawiki,"‎<span dir=""auto""><span class=""autocomment"">[bn] বিবরণ যোগ হয়েছে: </span></span> রাশিয়ার একটি দ্বীপ, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48173"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48173</a>",www.wikidata.org,https://www.wikidata.org/wiki/Q37914733,YAm1vwpAAE0AAGCtyqIAAABF,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:27Z,0,2887301953,a44db581-5912-4bf7-bd23-7788539878fb,6572,6678,898305617,1345601943
0,/mediawiki/recentchange/1.0.0,1389063159,edit,0,Q4063892,/* wbcreateclaim-create:1| */ [[Property:P646]]: /m/09p4zz,1611249084,Lockal,FALSE,FALSE,TRUE,https://www.wikidata.org,www.wikidata.org,/w,wikidatawiki,"‎<span dir=""auto""><span class=""autocomment"">Создано заявление: </span></span> <a href=""/wiki/Property:P646"" title=""Property:P646"">Property:P646</a>: /m/09p4zz",www.wikidata.org,https://www.wikidata.org/wiki/Q4063892,YAm1vApAIDoAAI9TbsIAAABM,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:24Z,0,2887301955,a9d8091e-fd07-4af6-b79d-2df9203a0068,7936,8283,1285277749,1345601908
0,/mediawiki/recentchange/1.0.0,9521595,edit,2,Ҡатнашыусы:Рөстәм Нурыев/Проект:Башҡорт тарихы йылы,,1611249087,Рөстәм Нурыев,FALSE,FALSE,,https://ba.wikipedia.org,ba.wikipedia.org,/w,bawiki,,ba.wikipedia.org,https://ba.wikipedia.org/wiki/%D2%A0%D0%B0%D1%82%D0%BD%D0%B0%D1%88%D1%8B%D1%83%D1%81%D1%8B:%D0%A0%D3%A9%D1%81%D1%82%D3%99%D0%BC_%D0%9D%D1%83%D1%80%D1%8B%D0%B5%D0%B2/%D0%9F%D1%80%D0%BE%D0%B5%D0%BA%D1%82:%D0%91%D0%B0%D1%88%D2%A1%D0%BE%D1%80%D1%82_%D1%82%D0%B0%D1%80%D0%B8%D1%85%D1%8B_%D0%B9%D1%8B%D0%BB%D1%8B,YAm1vwpAMMMAAAEtGWoAAAAG,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:27Z,0,2887301956,e10184ab-d6b9-48c2-b8c1-a4697b598c55,1262,1262,1003275,1003278
0,/mediawiki/recentchange/1.0.0,1592736394,edit,6,File:U2 performing in Belfast 10-27-18 (44747969345).jpg,/* wbsetclaim-create:2||1 */ [[d:Special:EntityPage/P180]]: [[d:Special:EntityPage/Q834621]],1611249086,Y2kcrazyjoker4,FALSE,FALSE,TRUE,https://commons.wikimedia.org,commons.wikimedia.org,/w,commonswiki,"‎<span dir=""auto""><span class=""autocomment"">Created claim: </span></span> <a href=""https://www.wikidata.org/wiki/Special:EntityPage/P180"" class=""extiw"" title=""d:Special:EntityPage/P180"">d:Special:EntityPage/P180</a>: <a href=""https://www.wikidata.org/wiki/Special:EntityPage/Q834621"" class=""extiw"" title=""d:Special:EntityPage/Q834621"">d:Special:EntityPage/Q834621</a>",commons.wikimedia.org,https://commons.wikimedia.org/wiki/File:U2_performing_in_Belfast_10-27-18_(44747969345).jpg,YAm1vgpAEMUAADuN0EsAAADW,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:26Z,0,2887301961,7bf68833-a67e-4555-ae5a-9d5b86da1dde,4775,5208,495026367,527437928
0,/mediawiki/recentchange/1.0.0,1389063148,edit,0,Q3396340,/* wbremoveclaims-remove:1| */ [[Property:P18]]: Graureiher auf Maeusejagd.jpg,1611249085,Luistxo,FALSE,FALSE,TRUE,https://www.wikidata.org,www.wikidata.org,/w,wikidatawiki,"‎<span dir=""auto""><span class=""autocomment"">Removed claim: </span></span> <a href=""/wiki/Property:P18"" title=""Property:P18"">Property:P18</a>: Graureiher auf Maeusejagd.jpg",www.wikidata.org,https://www.wikidata.org/wiki/Q3396340,YAm1vApAMMoAAGpa3fMAAAAY,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:25Z,0,2887301964,1b4f40e5-9315-4fb8-8a2d-98af63bdc6f3,5658,5308,1345601787,1345601915
0,/mediawiki/recentchange/1.0.0,283652740,edit,0,Shijiazhuang Yongchang Junhao Football Club,Bot: Sistemo i redirect doppi a [[Cangzhou Xiongshi Zuqiu Julebu]],1611249082,EmausBot,TRUE,TRUE,TRUE,https://it.wikipedia.org,it.wikipedia.org,/w,itwiki,"Bot: Sistemo i redirect doppi a <a href=""/wiki/Cangzhou_Xiongshi_Zuqiu_Julebu"" title=""Cangzhou Xiongshi Zuqiu Julebu"">Cangzhou Xiongshi Zuqiu Julebu</a>",it.wikipedia.org,https://it.wikipedia.org/wiki/Shijiazhuang_Yongchang_Junhao_Football_Club,YAm1ugpAIDUAADE1vtoAAADN,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:22Z,0,2887301965,c88f29fe-2b85-4430-8c46-c920878667d8,46,42,78899101,118137112
0,/mediawiki/recentchange/1.0.0,1592736392,edit,6,"File:Commercial Road, Limehouse - geograph.org.uk - 898897.jpg","/* wbsetclaim-update:2||1 */ [[d:Special:EntityPage/P625]]: 51°30'44.28""N, 0°1'44.76""W, automatically updating [[Commons:Structured data|structured data claims]]: coordinate",1611249085,SchlurcherBot,TRUE,FALSE,TRUE,https://commons.wikimedia.org,commons.wikimedia.org,/w,commonswiki,"‎<span dir=""auto""><span class=""autocomment"">Aussage geändert: </span></span> <a href=""https://www.wikidata.org/wiki/Special:EntityPage/P625"" class=""extiw"" title=""d:Special:EntityPage/P625"">d:Special:EntityPage/P625</a>: 51°30&#039;44.28&quot;N, 0°1&#039;44.76&quot;W, automatically updating <a href=""/wiki/Commons:Structured_data"" title=""Commons:Structured data"">structured data claims</a>: coordinate",commons.wikimedia.org,"https://commons.wikimedia.org/wiki/File:Commercial_Road,_Limehouse_-_geograph.org.uk_-_898897.jpg",YAm1vApAAE4AAFvRz2MAAABL,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:25Z,0,2887301966,4ac57b0a-5425-4eb4-a6aa-edd515c669ca,6256,6613,399406169,527437922
0,/mediawiki/recentchange/1.0.0,1389063161,edit,0,Q82773688,"/* wbsetdescription-add:1|de */ chemische Verbindung, [[:toollabs:quickstatements/#/batch/48178|batch #48178]]",1611249087,Ameisenigel,FALSE,FALSE,TRUE,https://www.wikidata.org,www.wikidata.org,/w,wikidatawiki,"‎<span dir=""auto""><span class=""autocomment"">Beschreibung für [de] hinzugefügt: </span></span> chemische Verbindung, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48178"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48178</a>",www.wikidata.org,https://www.wikidata.org/wiki/Q82773688,YAm1vwpAIDMAADEjHH8AAACQ,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:27Z,0,2887301968,272bb399-6669-468c-906c-d662f0fc1a49,2612,2691,1283905377,1345601942
0,/mediawiki/recentchange/1.0.0,1389063165,edit,0,Q104971163,"/* wbeditentity-update-languages-short:0||nl */ nl-description, [[User:Edoderoobot/Set-nl-description|python code]] - chemische samenstelling",1611249087,Edoderoobot,TRUE,FALSE,TRUE,https://www.wikidata.org,www.wikidata.org,/w,wikidatawiki,"‎<span dir=""auto""><span class=""autocomment"">Changed label, description and/or aliases in nl: </span></span> nl-description, <a href=""/wiki/User:Edoderoobot/Set-nl-description"" title=""User:Edoderoobot/Set-nl-description"">python code</a> - chemische samenstelling",www.wikidata.org,https://www.wikidata.org/wiki/Q104971163,YAm1vwpAEDcAAA9pSbgAAACP,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:27Z,0,2887301970,d239837f-74aa-44e8-91b0-51422100b967,3604,3683,1345581057,1345601939
0,/mediawiki/recentchange/1.0.0,1344686636,edit,4,Wikipedia:Redirects for discussion/Log/2021 January 19,/* Monf */,1611249085,JasonAQuest,FALSE,FALSE,,https://en.wikipedia.org,en.wikipedia.org,/w,enwiki,"<span dir=""auto""><span class=""autocomment""><a href=""/wiki/Wikipedia:Redirects_for_discussion/Log/2021_January_19#Monf"" title=""Wikipedia:Redirects for discussion/Log/2021 January 19"">→‎Monf</a></span></span>",en.wikipedia.org,https://en.wikipedia.org/wiki/Wikipedia:Redirects_for_discussion/Log/2021_January_19,YAm1vQpAIC0AACuWEzQAAAAB,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:25Z,0,2887301971,0ffa4d61-dad5-43fa-9ba9-8901e14d2d81,51925,52824,1001800205,1001844801
0,/mediawiki/recentchange/1.0.0,23043042,edit,0,чистокровка,/* Морфологические и синтаксические свойства */,1611249087,Artifiend,FALSE,FALSE,,https://ru.wiktionary.org,ru.wiktionary.org,/w,ruwiktionary,"<span dir=""auto""><span class=""autocomment""><a href=""/wiki/%D1%87%D0%B8%D1%81%D1%82%D0%BE%D0%BA%D1%80%D0%BE%D0%B2%D0%BA%D0%B0#Морфологические_и_синтаксические_свойства"" title=""чистокровка"">→‎Морфологические и синтаксические свойства</a></span></span>",ru.wiktionary.org,https://ru.wiktionary.org/wiki/%D1%87%D0%B8%D1%81%D1%82%D0%BE%D0%BA%D1%80%D0%BE%D0%B2%D0%BA%D0%B0,YAm1vwpAMMMAAAEtGWsAAAAY,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:27Z,0,2887301975,e643390a-8180-4323-8221-5cd7b0dc84a9,4682,4712,10911004,11690697
0,/mediawiki/recentchange/1.0.0,1389063143,edit,0,Q82773591,"/* wbsetdescription-add:1|de */ chemische Verbindung, [[:toollabs:quickstatements/#/batch/48178|batch #48178]]",1611249085,Ameisenigel,FALSE,FALSE,TRUE,https://www.wikidata.org,www.wikidata.org,/w,wikidatawiki,"‎<span dir=""auto""><span class=""autocomment"">Beschreibung für [de] hinzugefügt: </span></span> chemische Verbindung, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48178"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48178</a>",www.wikidata.org,https://www.wikidata.org/wiki/Q82773591,YAm1vQpAAL4AAk7cu8sAAABG,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:25Z,0,2887301976,b0fa065b-813f-4f2e-b0d9-e39828ac0dc1,2630,2709,1283905323,1345601920
0,/mediawiki/recentchange/1.0.0,1389063166,edit,0,Q4059155,/* wbcreateclaim-create:1| */ [[Property:P2671]]: /g/12307hkk,1611249086,Lockal,FALSE,FALSE,TRUE,https://www.wikidata.org,www.wikidata.org,/w,wikidatawiki,"‎<span dir=""auto""><span class=""autocomment"">Создано заявление: </span></span> <a href=""/wiki/Property:P2671"" title=""Property:P2671"">Property:P2671</a>: /g/12307hkk",www.wikidata.org,https://www.wikidata.org/wiki/Q4059155,YAm1vQpAMNgAA6dEYTQAAAAP,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:26Z,0,2887301978,63ae773a-6d55-4e59-a224-3440ad3d2650,8142,8494,1293607237,1345601922
0,/mediawiki/recentchange/1.0.0,1389063163,edit,0,Q19794482,"/* wbsetclaim-create:2||1 */ [[Property:P8687]]: 189,197, backfill follower count",1611249084,BorkedBot,TRUE,FALSE,TRUE,https://www.wikidata.org,www.wikidata.org,/w,wikidatawiki,"‎<span dir=""auto""><span class=""autocomment"">Created claim: </span></span> <a href=""/wiki/Property:P8687"" title=""Property:P8687"">Property:P8687</a>: 189,197, backfill follower count",www.wikidata.org,https://www.wikidata.org/wiki/Q19794482,YAm1uwpAIDYAACMSInUAAAFJ,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:24Z,0,2887301980,8de62481-ee45-4df6-a9c7-6eece3f9b654,15855,16907,1344598036,1345601903
0,/mediawiki/recentchange/1.0.0,20248062,edit,0,541ھ,1 مآخذ کو بحال کرکے 0 پر مردہ ربط کا ٹیگ لگایا گیا) #IABot (v2.0.8,1611249088,InternetArchiveBot,TRUE,FALSE,,https://ur.wikipedia.org,ur.wikipedia.org,/w,urwiki,1 مآخذ کو بحال کرکے 0 پر مردہ ربط کا ٹیگ لگایا گیا) #IABot (v2.0.8,ur.wikipedia.org,https://ur.wikipedia.org/wiki/541%DA%BE,YAm1wApAMOEAA0KBVcUAAADJ,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:28Z,0,2887301982,a30e4184-9398-4f99-abd6-3c2df8d0c129,533,534,4367377,4369501
0,/mediawiki/recentchange/1.0.0,1389063167,edit,0,Q83219554,/* wbeditentity-update-languages-short:0||bn */ TYC,1611249089,Twofivesixbot,TRUE,FALSE,TRUE,https://www.wikidata.org,www.wikidata.org,/w,wikidatawiki,"‎<span dir=""auto""><span class=""autocomment"">Changed label, description and/or aliases in bn: </span></span> TYC",www.wikidata.org,https://www.wikidata.org/wiki/Q83219554,YAm1wApAAE4AAFvR0CoAAABG,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:29Z,0,2887301985,85dba025-0fcc-41c3-8fe8-197caad518ec,31917,32033,1274039213,1345601949
0,/mediawiki/recentchange/1.0.0,236480190,edit,0,Jesús Navas,/* Regreso al Sevilla FC!! */,1611249088,190.239.191.205,FALSE,FALSE,,https://es.wikipedia.org,es.wikipedia.org,/w,eswiki,"<span dir=""auto""><span class=""autocomment""><a href=""/wiki/Jes%C3%BAs_Navas#Regreso_al_Sevilla_FC!!"" title=""Jesús Navas"">→‎Regreso al Sevilla FC!!</a></span></span>",es.wikipedia.org,https://es.wikipedia.org/wiki/Jes%C3%BAs_Navas,YAm1wApAAMMAA9ydb3IAAABO,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:28Z,0,2887301986,1a1df713-791a-4d00-b5ce-2c55946bd05d,31456,31454,132522965,132582757
0,/mediawiki/recentchange/1.0.0,112219058,edit,0,Деацетилази гістонів,,1611249089,Shkod,FALSE,FALSE,,https://uk.wikipedia.org,uk.wikipedia.org,/w,ukwiki,,uk.wikipedia.org,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%B0%D1%86%D0%B5%D1%82%D0%B8%D0%BB%D0%B0%D0%B7%D0%B8_%D0%B3%D1%96%D1%81%D1%82%D0%BE%D0%BD%D1%96%D0%B2,YAm1wQpAMMQAALDx1gcAAADQ,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:29Z,0,2887301988,580bd035-1001-42ed-8120-e0b56a647f3d,17841,17842,30591022,30591029
0,/mediawiki/recentchange/1.0.0,283652741,edit,0,Trans Australia Airlines,Aggiornamento,1611249086,Ramone5201,FALSE,FALSE,TRUE,https://it.wikipedia.org,it.wikipedia.org,/w,itwiki,Aggiornamento,it.wikipedia.org,https://it.wikipedia.org/wiki/Trans_Australia_Airlines,YAm1vQpAIHoAARiMYh8AAAAM,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:26Z,0,2887301989,eceaffc4-0d41-41d4-86a5-0b8fc3339d4c,33470,33506,118134949,118137113
0,/mediawiki/recentchange/1.0.0,1344686637,edit,0,18th Tony Awards,/* Winners and nominees */,1611249086,144.223.142.102,FALSE,FALSE,,https://en.wikipedia.org,en.wikipedia.org,/w,enwiki,"<span dir=""auto""><span class=""autocomment""><a href=""/wiki/18th_Tony_Awards#Winners_and_nominees"" title=""18th Tony Awards"">→‎Winners and nominees</a></span></span>",en.wikipedia.org,https://en.wikipedia.org/wiki/18th_Tony_Awards,YAm1vvy4tiUu8y3m3YnK3wAAABY,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:26Z,0,2887301990,af5659af-57ae-482f-a45d-88cab46f3668,11999,12022,1001844630,1001844804
0,/mediawiki/recentchange/1.0.0,431999032,edit,0,Histoire de Cambrai,,1611249089,Lostinjap,FALSE,FALSE,FALSE,https://fr.wikipedia.org,fr.wikipedia.org,/w,frwiki,,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Histoire_de_Cambrai,YAm1wQpAIH4AAKDiiJgAAADK,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:29Z,0,2887301991,8b6e4d54-4eac-434b-99ec-3cfcb75d3256,30846,31773,178810212,179057440
0,/mediawiki/recentchange/1.0.0,111566364,edit,0,Katastrofa polskiego Tu-154 w Smoleńsku,"/* Filmy o katastrofie w Smoleńsku */ źródła/przypisy, akt.",1611249087,Popik,FALSE,FALSE,,https://pl.wikipedia.org,pl.wikipedia.org,/w,plwiki,"<span dir=""auto""><span class=""autocomment""><a href=""/wiki/Katastrofa_polskiego_Tu-154_w_Smole%C5%84sku#Filmy_o_katastrofie_w_Smoleńsku"" title=""Katastrofa polskiego Tu-154 w Smoleńsku"">→‎Filmy o katastrofie w Smoleńsku</a>: </span> źródła/przypisy, akt.</span>",pl.wikipedia.org,https://pl.wikipedia.org/wiki/Katastrofa_polskiego_Tu-154_w_Smole%C5%84sku,YAm1vwpAMMAAAzbXSaEAAACA,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:27Z,0,2887301993,d5ab1bcf-b0f2-4a42-a51b-7abfe5883baf,194591,197695,62052368,62091655
0,/mediawiki/recentchange/1.0.0,1592736399,edit,6,File:Commercial Street - geograph.org.uk - 1142783.jpg,"/* wbsetclaim-update:2||1|1 */ [[d:Special:EntityPage/P625]]: 53°44'29.8""N, 2°0'39.6""W, automatically updating [[Commons:Structured data|structured data claims]]: coordinate",1611249085,SchlurcherBot,TRUE,FALSE,TRUE,https://commons.wikimedia.org,commons.wikimedia.org,/w,commonswiki,"‎<span dir=""auto""><span class=""autocomment"">Aussage geändert: </span></span> <a href=""https://www.wikidata.org/wiki/Special:EntityPage/P625"" class=""extiw"" title=""d:Special:EntityPage/P625"">d:Special:EntityPage/P625</a>: 53°44&#039;29.8&quot;N, 2°0&#039;39.6&quot;W, automatically updating <a href=""/wiki/Commons:Structured_data"" title=""Commons:Structured data"">structured data claims</a>: coordinate",commons.wikimedia.org,https://commons.wikimedia.org/wiki/File:Commercial_Street_-_geograph.org.uk_-_1142783.jpg,YAm1vQpAIDYAACMSIugAAAFR,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:25Z,0,2887301994,b0d4d70e-0901-4c95-92c0-ef59552c80ad,6072,6429,397682595,527437925
0,/mediawiki/recentchange/1.0.0,1389063162,edit,0,Q37914739,"/* wbsetdescription-add:1|bn */ রাশিয়ার একটি দ্বীপ, [[:toollabs:quickstatements/#/batch/48173|batch #48173]]",1611249088,Tahmid02016,FALSE,FALSE,TRUE,https://www.wikidata.org,www.wikidata.org,/w,wikidatawiki,"‎<span dir=""auto""><span class=""autocomment"">[bn] বিবরণ যোগ হয়েছে: </span></span> রাশিয়ার একটি দ্বীপ, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48173"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48173</a>",www.wikidata.org,https://www.wikidata.org/wiki/Q37914739,YAm1wApAAMQAAMlVedkAAAAX,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:28Z,0,2887301995,63816f25-a26c-4a10-80f0-069921e8324e,8062,8168,898305635,1345601947
0,/mediawiki/recentchange/1.0.0,1389063169,edit,0,Q9262841,"/* wbsetdescription-add:1|ast */ páxina de dixebra de Wikimedia, [[:toollabs:quickstatements/#/batch/48176|batch #48176]]",1611249086,Amasuela,FALSE,FALSE,TRUE,https://www.wikidata.org,www.wikidata.org,/w,wikidatawiki,"‎<span dir=""auto""><span class=""autocomment"">Amestada la descripción en [ast]: </span></span> páxina de dixebra de Wikimedia, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48176"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48176</a>",www.wikidata.org,https://www.wikidata.org/wiki/Q9262841,YAm1vgpAEJ8AAroRuBQAAACJ,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:26Z,0,2887301998,52f30117-ce21-4245-a662-a83b6cb51788,15532,15624,768497524,1345601930
0,/mediawiki/recentchange/1.0.0,1592736400,edit,6,File:Manoir Pilecki de nos jours.png,"/* wbeditentity-update:0| */ Adding structured data: source, copyright, author & date",1611249086,BotMultichillT,TRUE,FALSE,TRUE,https://commons.wikimedia.org,commons.wikimedia.org,/w,commonswiki,"‎<span dir=""auto""><span class=""autocomment"">Changed an entity: </span></span> Adding structured data: source, copyright, author &amp; date",commons.wikimedia.org,https://commons.wikimedia.org/wiki/File:Manoir_Pilecki_de_nos_jours.png,YAm1vgpAEDYAAHTuLzMAAABU,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:26Z,0,2887302000,a5b0c8cd-182a-4377-b0ea-3b9c943fa7cc,490,3364,527388596,527437930
0,/mediawiki/recentchange/1.0.0,301201877,edit,0,Bombenexplosion im Harvey’s Resort Hotel,"1 Vorlage cite book in Vorlage Literatur konvertiert, siehe WP-Empfehlung",1611249087,Ulanwp,FALSE,FALSE,,https://de.wikipedia.org,de.wikipedia.org,/w,dewiki,"1 Vorlage cite book in Vorlage Literatur konvertiert, siehe WP-Empfehlung",de.wikipedia.org,https://de.wikipedia.org/wiki/Bombenexplosion_im_Harvey%E2%80%99s_Resort_Hotel,YAm1vgpAAL8AAmQEbJUAAAEN,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:27Z,0,2887302001,12a0c147-0c50-42dc-8843-88ba262f3089,7007,7000,207909090,207909147
0,/mediawiki/recentchange/1.0.0,1344686641,edit,0,Slayyyter,/* As lead artist */,1611249087,70.59.76.105,FALSE,FALSE,,https://en.wikipedia.org,en.wikipedia.org,/w,enwiki,"<span dir=""auto""><span class=""autocomment""><a href=""/wiki/Slayyyter#As_lead_artist"" title=""Slayyyter"">→‎As lead artist</a></span></span>",en.wikipedia.org,https://en.wikipedia.org/wiki/Slayyyter,YAm1vwpAAEMAADWU97cAAADD,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:27Z,0,2887302002,03cafe70-4b17-4d0c-8d92-5ba80bbaafb8,12108,12126,1001844711,1001844805
0,/mediawiki/recentchange/1.0.0,247320494,edit,14,تصنيف:مبان ومنشآت اكتملت في 833,بوت:أضاف 1 تصنيف,1611249085,Mr.Ibrahembot,TRUE,FALSE,,https://ar.wikipedia.org,ar.wikipedia.org,/w,arwiki,بوت:أضاف 1 تصنيف,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D9%85%D8%A8%D8%A7%D9%86_%D9%88%D9%85%D9%86%D8%B4%D8%A2%D8%AA_%D8%A7%D9%83%D8%AA%D9%85%D9%84%D8%AA_%D9%81%D9%8A_833,YAm1vQpAMMYAAmM3rnIAAAEU,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:25Z,0,2887302003,ee48ab0c-3128-437d-a50f-02c16c07ef60,227,293,52438277,52438284
0,/mediawiki/recentchange/1.0.0,236480191,edit,0,Acapulco Shore (temporada 7): Carnaval toda la Vida,/* Elenco */,1611249087,186.95.242.99,FALSE,FALSE,,https://es.wikipedia.org,es.wikipedia.org,/w,eswiki,"<span dir=""auto""><span class=""autocomment""><a href=""/wiki/Acapulco_Shore_(temporada_7):_Carnaval_toda_la_Vida#Elenco"" title=""Acapulco Shore (temporada 7): Carnaval toda la Vida"">→‎Elenco</a></span></span>",es.wikipedia.org,https://es.wikipedia.org/wiki/Acapulco_Shore_(temporada_7):_Carnaval_toda_la_Vida,YAm1vwpAEMMAADGytlQAAACM,mediawiki.recentchange,eqiad.mediawiki.recentchange,2021-01-21T17:11:27Z,0,2887302004,a7ba0c67-cc47-48bf-9f61-3dad7336b116,25526,25656,132582523,132582756
